WARNING in btrfs_block_rsv_release,"btrfs_release_global_block_rsv+0x26/0x2e0 fs/btrfs/block-rsv.c:440
btrfs_free_block_groups+0xa0c/0x11d0 fs/btrfs/block-group.c:4278
close_ctree+0x550/0xda0 fs/btrfs/disk-io.c:4649
generic_shutdown_super+0x158/0x480 fs/super.c:500
kill_anon_super+0x3a/0x60 fs/super.c:1107
btrfs_kill_super+0x3c/0x50 fs/btrfs/super.c:2133
deactivate_locked_super+0x98/0x160 fs/super.c:331
deactivate_super+0xb1/0xd0 fs/super.c:362
cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
task_work_run+0x168/0x260 kernel/task_work.c:179
resume_user_mode_work include/linux/resume_user_mode.h:49 [inline]
exit_to_user_mode_loop kernel/entry/common.c:171 [inline]
exit_to_user_mode_prepare+0x210/0x240 kernel/entry/common.c:204
__syscall_exit_to_user_mode_work kernel/entry/common.c:286 [inline]
syscall_exit_to_user_mode+0x1d/0x50 kernel/entry/common.c:297
do_syscall_64+0x46/0x80 arch/x86/entry/common.c:86
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
kernel BUG in do_journal_end,"do_journal_end+0x4266/0x4ee0
journal_end_sync+0x157/0x260
reiserfs_sync_fs+0x10e/0x140
sync_filesystem+0x11c/0x290
generic_shutdown_super+0x79/0x490
kill_block_super+0xa4/0x110
reiserfs_kill_sb+0x180/0x1f0
deactivate_locked_super+0xa6/0x190
deactivate_super+0xbb/0xe0
cleanup_mnt+0x2c2/0x3f0
__cleanup_mnt+0x1a/0x30
task_work_run+0x19b/0x2b0
exit_to_user_mode_prepare+0x1ba/0x1c0
syscall_exit_to_user_mode+0x1f/0x50
do_syscall_64+0x4c/0x90
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
possible deadlock in jbd2_journal_lock_updates,"dump_stack_lvl+0x17f/0x270
dump_stack+0x19/0x20
print_circular_bug+0x460/0x720
check_noncircular+0x26c/0x320
__lock_acquire+0x2fed/0x5d30
lock_acquire.part.0+0x19d/0x4a0
lock_acquire+0x80/0xb0
__mutex_lock+0x14f/0x1450
mutex_lock_nested+0x1a/0x20
jbd2_journal_lock_updates+0x168/0x340
ext4_change_inode_journal_flag+0x192/0x560
ext4_fileattr_set+0x14b6/0x1980
vfs_fileattr_set+0x842/0xcb0
do_vfs_ioctl+0x105a/0x17a0
__x64_sys_ioctl+0x11f/0x220
do_syscall_64+0x3f/0x90
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
WARNING in wait_til_done,"fd_locked_ioctl+0xde0/0x19b0 drivers/block/floppy.c:3532
fd_ioctl+0x39/0x60 drivers/block/floppy.c:3574
blkdev_ioctl+0x370/0x7f0 block/ioctl.c:615
vfs_ioctl fs/ioctl.c:51 [inline]
__do_sys_ioctl fs/ioctl.c:870 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
INFO: task hung in register_netdevice_notifier,"context_switch kernel/sched/core.c:5305 [inline]
__schedule+0x1d22/0x56e0 kernel/sched/core.c:6623
schedule+0xe7/0x1b0 kernel/sched/core.c:6699
schedule_preempt_disabled+0x13/0x20 kernel/sched/core.c:6758
rwsem_down_write_slowpath+0x3f9/0x1270 kernel/locking/rwsem.c:1178
__down_write_common kernel/locking/rwsem.c:1306 [inline]
__down_write kernel/locking/rwsem.c:1315 [inline]
down_write+0x1d2/0x200 kernel/locking/rwsem.c:1574
register_netdevice_notifier+0x22/0x270 net/core/dev.c:1712
devlink_alloc_ns+0x144/0xac0 net/devlink/core.c:208
nsim_drv_probe+0xba/0x13d0 drivers/net/netdevsim/dev.c:1533
call_driver_probe drivers/base/dd.c:579 [inline]
really_probe+0x240/0xca0 drivers/base/dd.c:658
__driver_probe_device+0x1df/0x4d0 drivers/base/dd.c:795
driver_probe_device+0x4c/0x1a0 drivers/base/dd.c:825
__device_attach_driver+0x1d4/0x2e0 drivers/base/dd.c:953
bus_for_each_drv+0x149/0x1d0 drivers/base/bus.c:457
__device_attach+0x1f2/0x4c0 drivers/base/dd.c:1025
bus_probe_device+0x17c/0x1c0 drivers/base/bus.c:532
device_add+0x11c1/0x1c50 drivers/base/core.c:3611
nsim_bus_dev_new drivers/net/netdevsim/bus.c:290 [inline]
new_device_store+0x40e/0x690 drivers/net/netdevsim/bus.c:167
bus_attr_store+0x76/0xa0 drivers/base/bus.c:170
sysfs_kf_write+0x114/0x170 fs/sysfs/file.c:136
kernfs_fop_write_iter+0x3ed/0x600 fs/kernfs/file.c:334
call_write_iter include/linux/fs.h:1854 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0x9fc/0xe30 fs/read_write.c:584
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
possible deadlock in __jbd2_log_wait_for_space,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0x17f/0x270 lib/dump_stack.c:106
dump_stack+0x19/0x20 lib/dump_stack.c:113
print_circular_bug+0x461/0x730 kernel/locking/lockdep.c:2065
check_noncircular+0x26c/0x320 kernel/locking/lockdep.c:2187
check_prev_add kernel/locking/lockdep.c:3107 [inline]
check_prevs_add kernel/locking/lockdep.c:3226 [inline]
validate_chain kernel/locking/lockdep.c:3841 [inline]
__lock_acquire+0x3036/0x5db0 kernel/locking/lockdep.c:5073
lock_acquire.part.0+0x19d/0x490 kernel/locking/lockdep.c:5690
lock_acquire+0x80/0xb0 kernel/locking/lockdep.c:5663
__mutex_lock_common kernel/locking/mutex.c:603 [inline]
mutex_lock_io_nested+0x162/0x12f0 kernel/locking/mutex.c:833
__jbd2_log_wait_for_space+0x230/0x490 fs/jbd2/checkpoint.c:110
add_transaction_credits+0xafb/0xc60 fs/jbd2/transaction.c:298
start_this_handle+0x423/0x17b0 fs/jbd2/transaction.c:422
jbd2__journal_start+0x393/0x6b0 fs/jbd2/transaction.c:520
__ext4_journal_start_sb+0x4cf/0x700 fs/ext4/ext4_jbd2.c:111
__ext4_journal_start fs/ext4/ext4_jbd2.h:326 [inline]
ext4_dirty_inode+0xae/0x140 fs/ext4/inode.c:6105
__mark_inode_dirty+0x1b3/0xf40 fs/fs-writeback.c:2421
mark_inode_dirty include/linux/fs.h:2127 [inline]
generic_write_end+0x328/0x3d0 fs/buffer.c:2226
ext4_da_write_end+0x163/0x950 fs/ext4/inode.c:3173
generic_perform_write+0x37d/0x600 mm/filemap.c:3781
ext4_buffered_write_iter+0x16b/0x4a0 fs/ext4/file.c:285
ext4_file_write_iter+0x434/0x1ac0 fs/ext4/file.c:700
call_write_iter include/linux/fs.h:1851 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0xa51/0xeb0 fs/read_write.c:584
ksys_write+0x153/0x290 fs/read_write.c:637
__do_sys_write fs/read_write.c:649 [inline]
__se_sys_write fs/read_write.c:646 [inline]
__x64_sys_write+0x76/0xb0 fs/read_write.c:646
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x3f/0x90 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
possible deadlock in ext4_bmap,"dump_stack_lvl+0x17f/0x270
dump_stack+0x19/0x20
print_circular_bug+0x460/0x720
check_noncircular+0x26c/0x320
__lock_acquire+0x2fed/0x5d30
lock_acquire.part.0+0x19d/0x4a0
lock_acquire+0x80/0xb0
down_read+0x42/0x60
ext4_bmap+0x56/0x470
bmap+0xb8/0x130
jbd2_journal_bmap+0xc2/0x1f0
jbd2_journal_flush+0x8c5/0xd20
__ext4_ioctl+0xb5b/0x49a0
ext4_ioctl+0x2a/0x40
__x64_sys_ioctl+0x1b0/0x220
do_syscall_64+0x3f/0x90
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
possible deadlock in ext4_bmap,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0x178/0x260 lib/dump_stack.c:106
check_noncircular+0x268/0x310 kernel/locking/lockdep.c:2188
check_prev_add kernel/locking/lockdep.c:3108 [inline]
check_prevs_add kernel/locking/lockdep.c:3227 [inline]
validate_chain kernel/locking/lockdep.c:3842 [inline]
__lock_acquire+0x2dfb/0x58a0 kernel/locking/lockdep.c:5074
lock_acquire.part.0+0x188/0x450 kernel/locking/lockdep.c:5691
down_read+0x3d/0x50 kernel/locking/rwsem.c:1520
inode_lock_shared include/linux/fs.h:768 [inline]
ext4_bmap+0x52/0x470 fs/ext4/inode.c:3242
bmap+0xae/0x120 fs/inode.c:1799
jbd2_journal_bmap+0xac/0x1c0 fs/jbd2/journal.c:976
__jbd2_journal_erase fs/jbd2/journal.c:1788 [inline]
jbd2_journal_flush+0x86a/0xc80 fs/jbd2/journal.c:2491
ext4_ioctl_checkpoint fs/ext4/ioctl.c:1082 [inline]
__ext4_ioctl+0xb50/0x4cb0 fs/ext4/ioctl.c:1590
vfs_ioctl fs/ioctl.c:51 [inline]
__do_sys_ioctl fs/ioctl.c:870 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
possible deadlock in ext4_bmap,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd1/0x138 lib/dump_stack.c:106
check_noncircular+0x268/0x310 kernel/locking/lockdep.c:2187
check_prev_add kernel/locking/lockdep.c:3107 [inline]
check_prevs_add kernel/locking/lockdep.c:3226 [inline]
validate_chain kernel/locking/lockdep.c:3841 [inline]
__lock_acquire+0x2a18/0x53a0 kernel/locking/lockdep.c:5073
lock_acquire kernel/locking/lockdep.c:5690 [inline]
lock_acquire+0x1e5/0x640 kernel/locking/lockdep.c:5655
down_read+0x9c/0x450 kernel/locking/rwsem.c:1509
inode_lock_shared include/linux/fs.h:768 [inline]
ext4_bmap+0x52/0x470 fs/ext4/inode.c:3242
bmap+0xae/0x120 fs/inode.c:1799
jbd2_journal_bmap+0xac/0x180 fs/jbd2/journal.c:976
__jbd2_journal_erase fs/jbd2/journal.c:1788 [inline]
jbd2_journal_flush+0x86a/0xc30 fs/jbd2/journal.c:2491
ext4_ioctl_checkpoint fs/ext4/ioctl.c:1082 [inline]
__ext4_ioctl+0xb50/0x4c20 fs/ext4/ioctl.c:1590
vfs_ioctl fs/ioctl.c:51 [inline]
__do_sys_ioctl fs/ioctl.c:870 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in __folio_mark_dirty,"mark_buffer_dirty+0x3e8/0x570 fs/buffer.c:1147
gfs2_unpin+0x109/0xd00 fs/gfs2/lops.c:111
buf_lo_after_commit+0x144/0x210 fs/gfs2/lops.c:747
lops_after_commit fs/gfs2/lops.h:49 [inline]
gfs2_log_flush+0x141a/0x2760 fs/gfs2/log.c:1107
do_sync+0x5da/0xd20 fs/gfs2/quota.c:975
gfs2_quota_sync+0x2e6/0x660 fs/gfs2/quota.c:1318
gfs2_sync_fs+0x44/0xb0 fs/gfs2/super.c:650
sync_filesystem fs/sync.c:56 [inline]
sync_filesystem+0x109/0x290 fs/sync.c:30
generic_shutdown_super+0x74/0x410 fs/super.c:474
kill_block_super+0x9b/0xf0 fs/super.c:1386
gfs2_kill_sb+0x108/0x170 fs/gfs2/ops_fstype.c:1738
deactivate_locked_super+0x98/0x160 fs/super.c:332
deactivate_super+0xb1/0xd0 fs/super.c:363
cleanup_mnt+0x2ae/0x3d0 fs/namespace.c:1177
task_work_run+0x168/0x260 kernel/task_work.c:179
resume_user_mode_work include/linux/resume_user_mode.h:49 [inline]
exit_to_user_mode_loop kernel/entry/common.c:171 [inline]
exit_to_user_mode_prepare+0x210/0x240 kernel/entry/common.c:204
__syscall_exit_to_user_mode_work kernel/entry/common.c:286 [inline]
syscall_exit_to_user_mode+0x1d/0x50 kernel/entry/common.c:297
do_syscall_64+0x46/0x80 arch/x86/entry/common.c:86
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in floppy_interrupt,"asm_common_interrupt+0x2b/0x40
__mutex_lock+0x446/0x1450
mutex_lock_nested+0x1a/0x20
blkdev_put+0xba/0x7b0
blkdev_close+0x6d/0x90
__fput+0x27c/0xa40
____fput+0x1a/0x30
task_work_run+0x19b/0x2b0
exit_to_user_mode_prepare+0x1ba/0x1c0
syscall_exit_to_user_mode+0x1f/0x50
do_syscall_64+0x4c/0x90
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
INFO: task hung in hub_event,"context_switch kernel/sched/core.c:5304 [inline]
__schedule+0xb2a/0x2f40 kernel/sched/core.c:6622
schedule+0xe7/0x1b0 kernel/sched/core.c:6698
schedule_preempt_disabled+0x13/0x20 kernel/sched/core.c:6757
__mutex_lock_common kernel/locking/mutex.c:679 [inline]
__mutex_lock+0xabd/0x1450 kernel/locking/mutex.c:747
hub_port_connect drivers/usb/core/hub.c:5304 [inline]
hub_port_connect_change drivers/usb/core/hub.c:5551 [inline]
port_event drivers/usb/core/hub.c:5711 [inline]
hub_event+0x27d1/0x4e30 drivers/usb/core/hub.c:5793
process_one_work+0x9ba/0x1820 kernel/workqueue.c:2390
worker_thread+0x669/0x1090 kernel/workqueue.c:2537
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
general protection fault in s_show,"traverse.part.0+0xcf/0x550
seq_lseek+0x173/0x3f0
proc_reg_llseek+0x1e8/0x2b0
ksys_lseek+0x13b/0x1a0
do_syscall_64+0x39/0x80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in btrfs_block_rsv_release,"btrfs_release_global_block_rsv+0x26/0x2e0
btrfs_free_block_groups+0x894/0x1020
close_ctree+0x54a/0xd00
generic_shutdown_super+0x158/0x480
kill_anon_super+0x3a/0x60
btrfs_kill_super+0x3c/0x50
deactivate_locked_super+0x98/0x160
deactivate_super+0xb1/0xd0
cleanup_mnt+0x2ae/0x3d0
task_work_run+0x168/0x260
exit_to_user_mode_prepare+0x1d5/0x1e0
syscall_exit_to_user_mode+0x1a/0x40
do_syscall_64+0x46/0x80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in floppy_queue_rq,"blk_mq_dispatch_rq_list+0x706/0x23e0 block/blk-mq.c:2056
__blk_mq_do_dispatch_sched block/blk-mq-sched.c:173 [inline]
blk_mq_do_dispatch_sched+0x95e/0xc20 block/blk-mq-sched.c:187
__blk_mq_sched_dispatch_requests+0x26d/0x3e0 block/blk-mq-sched.c:313
blk_mq_sched_dispatch_requests+0x10a/0x190 block/blk-mq-sched.c:339
__blk_mq_run_hw_queue+0x2b7/0x480 block/blk-mq.c:2174
blk_mq_run_work_fn+0x59/0x70 block/blk-mq.c:2473
process_one_work+0x9ba/0x1760 kernel/workqueue.c:2390
worker_thread+0x669/0x1090 kernel/workqueue.c:2537
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
possible deadlock in __jbd2_log_wait_for_space,"dump_stack_lvl+0x178/0x260
check_noncircular+0x268/0x310
__lock_acquire+0x2d66/0x5850
lock_acquire.part.0+0x186/0x450
mutex_lock_io_nested+0x15b/0x1260
__jbd2_log_wait_for_space+0x235/0x4b0
add_transaction_credits+0xa24/0xb60
start_this_handle+0x3a6/0x14f0
jbd2__journal_start+0x39f/0x6d0
__ext4_journal_start_sb+0x706/0x890
ext4_dirty_inode+0xa5/0x130
__mark_inode_dirty+0x247/0x1250
generic_update_time+0x21b/0x2b0
file_modified_flags+0x2ce/0x320
ext4_buffered_write_iter+0xf9/0x470
ext4_file_write_iter+0x865/0x1690
vfs_write+0x9f3/0xe20
ksys_write+0x12b/0x250
do_syscall_64+0x39/0x80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in hci_conn_timeout,"process_one_work+0x993/0x15e0
worker_thread+0x67d/0x10c0
kthread+0x33e/0x440
ret_from_fork+0x1f/0x30",Group 2
general protection fault in blkg_destroy_all,"blkcg_exit_disk+0x15/0x50 block/blk-cgroup.c:1352
disk_release+0xe3/0x490 block/genhd.c:1167
device_release+0xa3/0x240 drivers/base/core.c:2436
kobject_cleanup lib/kobject.c:681 [inline]
kobject_release lib/kobject.c:712 [inline]
kref_put include/linux/kref.h:65 [inline]
kobject_put+0x1c2/0x4d0 lib/kobject.c:729
put_device+0x1f/0x30 drivers/base/core.c:3701
put_disk+0x45/0x60 block/genhd.c:1453
nbd_dev_add+0x9f1/0xca0 drivers/block/nbd.c:1838
nbd_genl_connect+0x737/0x1ae0 drivers/block/nbd.c:1965
genl_family_rcv_msg_doit.isra.0+0x1e6/0x2d0 net/netlink/genetlink.c:968
genl_family_rcv_msg net/netlink/genetlink.c:1048 [inline]
genl_rcv_msg+0x4ff/0x7e0 net/netlink/genetlink.c:1065
netlink_rcv_skb+0x165/0x440 net/netlink/af_netlink.c:2574
genl_rcv+0x28/0x40 net/netlink/genetlink.c:1076
netlink_unicast_kernel net/netlink/af_netlink.c:1339 [inline]
netlink_unicast+0x547/0x7f0 net/netlink/af_netlink.c:1365
netlink_sendmsg+0x92f/0xe50 net/netlink/af_netlink.c:1942
sock_sendmsg_nosec net/socket.c:722 [inline]
sock_sendmsg+0xde/0x190 net/socket.c:745
____sys_sendmsg+0x717/0x900 net/socket.c:2501
___sys_sendmsg+0x11d/0x1b0 net/socket.c:2555
__sys_sendmsg+0xfe/0x1d0 net/socket.c:2584
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
BUG: sleeping function called from invalid context in console_lock,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd9/0x150 lib/dump_stack.c:106
__might_resched+0x358/0x580 kernel/sched/core.c:10058
console_lock+0x1b/0x80 kernel/printk/printk.c:2607
do_con_write+0x10f/0x1e70 drivers/tty/vt/vt.c:2852
con_write+0x25/0x40 drivers/tty/vt/vt.c:3244
gsmld_write+0xcf/0x140 drivers/tty/n_gsm.c:3512
do_tty_write drivers/tty/tty_io.c:1018 [inline]
file_tty_write.constprop.0+0x472/0x9c0 drivers/tty/tty_io.c:1089
call_write_iter include/linux/fs.h:1851 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0x9f3/0xe20 fs/read_write.c:584
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
general protection fault in vhost_task_start,"vhost_worker_create drivers/vhost/vhost.c:580 [inline]
vhost_dev_set_owner+0x338/0xa90 drivers/vhost/vhost.c:603
vhost_net_set_owner drivers/vhost/net.c:1680 [inline]
vhost_net_ioctl+0xae8/0x16d0 drivers/vhost/net.c:1730
vfs_ioctl fs/ioctl.c:51 [inline]
__do_sys_ioctl fs/ioctl.c:870 [inline]
__se_sys_ioctl fs/ioctl.c:856 [inline]
__x64_sys_ioctl+0x197/0x210 fs/ioctl.c:856
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
WARNING in udf_truncate_extents,"udf_write_failed.isra.0+0x173/0x1c0 fs/udf/inode.c:182
udf_write_begin+0x2c5/0x370 fs/udf/inode.c:259
generic_perform_write+0x259/0x580 mm/filemap.c:3799
__generic_file_write_iter+0x2ae/0x500 mm/filemap.c:3927
udf_file_write_iter+0x233/0x740 fs/udf/file.c:115
__kernel_write_iter+0x262/0x7a0 fs/read_write.c:517
__kernel_write+0xc9/0x110 fs/read_write.c:537
__dump_emit fs/coredump.c:811 [inline]
dump_emit+0x21d/0x340 fs/coredump.c:848
elf_core_dump+0x2152/0x36e0 fs/binfmt_elf.c:2121
do_coredump+0x2d30/0x3ce0 fs/coredump.c:762
get_signal+0x1c11/0x25c0 kernel/signal.c:2845
arch_do_signal_or_restart+0x79/0x5a0 arch/x86/kernel/signal.c:306
exit_to_user_mode_loop kernel/entry/common.c:168 [inline]
exit_to_user_mode_prepare+0x11f/0x240 kernel/entry/common.c:204
irqentry_exit_to_user_mode+0x9/0x40 kernel/entry/common.c:310
asm_exc_general_protection+0x26/0x30 arch/x86/include/asm/idtentry.h:564",Group 2
INFO: task hung in process_one_work,"context_switch kernel/sched/core.c:5343 [inline]
__schedule+0xd07/0x2f20 kernel/sched/core.c:6669
schedule+0xf4/0x1c0 kernel/sched/core.c:6745
schedule_preempt_disabled+0x17/0x30 kernel/sched/core.c:6804
__mutex_lock_common kernel/locking/mutex.c:679 [inline]
__mutex_lock+0xabd/0x1450 kernel/locking/mutex.c:747
mutex_lock_nested+0x1a/0x20 kernel/locking/mutex.c:799
nsim_fib_flush_work+0xae/0x240 drivers/net/netdevsim/fib.c:1509
process_one_work+0x9f0/0x16c0 kernel/workqueue.c:2405
process_scheduled_works kernel/workqueue.c:2468 [inline]
worker_thread+0x895/0x10f0 kernel/workqueue.c:2554
kthread+0x356/0x460 kernel/kthread.c:379
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
BUG: sleeping function called from invalid context in console_lock,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0x178/0x260 lib/dump_stack.c:106
__might_resched+0x3c2/0x660 kernel/sched/core.c:10153
console_lock+0x1b/0x80 kernel/printk/printk.c:2598
do_con_write+0x10f/0x1de0 drivers/tty/vt/vt.c:2863
con_write+0x25/0x40 drivers/tty/vt/vt.c:3246
gsmld_write+0xcf/0x140 drivers/tty/n_gsm.c:3672
do_tty_write drivers/tty/tty_io.c:1018 [inline]
file_tty_write.constprop.0+0x472/0x9c0 drivers/tty/tty_io.c:1089
call_write_iter include/linux/fs.h:1868 [inline]
new_sync_write fs/read_write.c:491 [inline]
vfs_write+0x9fa/0xe30 fs/read_write.c:584
ksys_write+0x12b/0x250 fs/read_write.c:637
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
general protection fault in s_show,"traverse.part.0+0xdd/0x580 fs/seq_file.c:111
traverse fs/seq_file.c:101 [inline]
seq_lseek+0x173/0x3f0 fs/seq_file.c:323
proc_reg_llseek+0x205/0x2d0 fs/proc/inode.c:289
vfs_llseek fs/read_write.c:289 [inline]
ksys_lseek+0x14d/0x1b0 fs/read_write.c:302
__do_sys_lseek fs/read_write.c:313 [inline]
__se_sys_lseek fs/read_write.c:311 [inline]
__x64_sys_lseek+0x76/0xb0 fs/read_write.c:311
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x3f/0x90 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x72/0xdc",Group 2
possible deadlock in ntfs_read_folio,"__dump_stack lib/dump_stack.c:88 [inline]
dump_stack_lvl+0xd1/0x138 lib/dump_stack.c:106
check_noncircular+0x268/0x310 kernel/locking/lockdep.c:2187
check_prev_add kernel/locking/lockdep.c:3107 [inline]
check_prevs_add kernel/locking/lockdep.c:3226 [inline]
validate_chain kernel/locking/lockdep.c:3841 [inline]
__lock_acquire+0x2a18/0x53a0 kernel/locking/lockdep.c:5073
lock_acquire kernel/locking/lockdep.c:5690 [inline]
lock_acquire+0x1e5/0x640 kernel/locking/lockdep.c:5655
down_read+0x9c/0x450 kernel/locking/rwsem.c:1509
ntfs_read_block fs/ntfs/aops.c:248 [inline]
ntfs_read_folio+0x1aae/0x2cf0 fs/ntfs/aops.c:436
filemap_read_folio+0xdb/0x2c0 mm/filemap.c:2422
do_read_cache_folio+0x1df/0x510 mm/filemap.c:3549
do_read_cache_page mm/filemap.c:3591 [inline]
read_cache_page+0x5d/0x160 mm/filemap.c:3600
read_mapping_page include/linux/pagemap.h:767 [inline]
ntfs_map_page fs/ntfs/aops.h:75 [inline]
ntfs_sync_mft_mirror+0x252/0x1ea0 fs/ntfs/mft.c:480
write_mft_record_nolock+0x198a/0x1cc0 fs/ntfs/mft.c:787
write_mft_record+0x14e/0x3b0 fs/ntfs/mft.h:95
__ntfs_write_inode+0x91b/0xc50 fs/ntfs/inode.c:3050
write_inode fs/fs-writeback.c:1451 [inline]
__writeback_single_inode+0xd38/0x14d0 fs/fs-writeback.c:1663
writeback_sb_inodes+0x54f/0xfa0 fs/fs-writeback.c:1889
__writeback_inodes_wb+0xc6/0x280 fs/fs-writeback.c:1960
wb_writeback+0x8d6/0xdd0 fs/fs-writeback.c:2065
wb_check_background_flush fs/fs-writeback.c:2131 [inline]
wb_do_writeback fs/fs-writeback.c:2219 [inline]
wb_workfn+0x86a/0xdd0 fs/fs-writeback.c:2246
process_one_work+0x9ba/0x1760 kernel/workqueue.c:2390
worker_thread+0x669/0x1090 kernel/workqueue.c:2537
kthread+0x2e8/0x3a0 kernel/kthread.c:376
ret_from_fork+0x1f/0x30 arch/x86/entry/entry_64.S:308",Group 2
WARNING in ea_get,"__alloc_pages_node include/linux/gfp.h:237 [inline]
alloc_pages_node include/linux/gfp.h:260 [inline]
__kmalloc_large_node+0x95/0x1d0 mm/slab_common.c:1112
__do_kmalloc_node mm/slab_common.c:955 [inline]
__kmalloc+0x91/0xd0 mm/slab_common.c:980
kmalloc include/linux/slab.h:584 [inline]
ea_get+0x841/0x12f0 fs/jfs/xattr.c:487
__jfs_getxattr+0xc8/0x3d0 fs/jfs/xattr.c:807
jfs_xattr_get+0x3d/0x50 fs/jfs/xattr.c:931
__vfs_getxattr+0x138/0x1a0 fs/xattr.c:426
cap_inode_need_killpriv+0x40/0x60 security/commoncap.c:301
security_inode_need_killpriv+0x44/0xa0 security/security.c:1492
dentry_needs_remove_privs+0xaa/0x100 fs/inode.c:1968
do_truncate+0xd0/0x200 fs/open.c:58
handle_truncate fs/namei.c:3219 [inline]
do_open fs/namei.c:3564 [inline]
path_openat+0x2002/0x26c0 fs/namei.c:3715
do_filp_open+0x1c9/0x410 fs/namei.c:3742
do_sys_openat2+0x16d/0x4c0 fs/open.c:1312
do_sys_open fs/open.c:1328 [inline]
__do_sys_creat fs/open.c:1404 [inline]
__se_sys_creat fs/open.c:1398 [inline]
__x64_sys_creat+0xcd/0x120 fs/open.c:1398
do_syscall_x64 arch/x86/entry/common.c:50 [inline]
do_syscall_64+0x39/0x80 arch/x86/entry/common.c:80
entry_SYSCALL_64_after_hwframe+0x63/0xcd",Group 2
